time: 0	 sender: 97	 residualEnergy: 0.5
time: 0	 sender: 93	 residualEnergy: 0.5
time: 0	 sender: 89	 residualEnergy: 0.5
time: 0	 sender: 85	 residualEnergy: 0.5
time: 0	 sender: 81	 residualEnergy: 0.5
time: 0	 sender: 77	 residualEnergy: 0.5
time: 0	 sender: 73	 residualEnergy: 0.5
time: 0	 sender: 69	 residualEnergy: 0.5
time: 0	 sender: 65	 residualEnergy: 0.5
time: 0	 sender: 61	 residualEnergy: 0.5
time: 0	 sender: 57	 residualEnergy: 0.5
time: 0	 sender: 53	 residualEnergy: 0.5
time: 0	 sender: 49	 residualEnergy: 0.5
time: 0	 sender: 45	 residualEnergy: 0.5
time: 0	 sender: 41	 residualEnergy: 0.5
time: 0	 sender: 37	 residualEnergy: 0.5
time: 0	 sender: 33	 residualEnergy: 0.5
time: 0	 sender: 29	 residualEnergy: 0.5
time: 0	 sender: 25	 residualEnergy: 0.5
time: 0	 sender: 21	 residualEnergy: 0.5
time: 0	 sender: 17	 residualEnergy: 0.5
time: 0	 sender: 13	 residualEnergy: 0.5
time: 0	 sender: 9	 residualEnergy: 0.5
time: 0	 sender: 5	 residualEnergy: 0.5
time: 0	 sender: 1	 residualEnergy: 0.5
time: 0	 sender: 98	 residualEnergy: 0.5
time: 0	 sender: 94	 residualEnergy: 0.5
time: 0	 sender: 90	 residualEnergy: 0.5
time: 0	 sender: 86	 residualEnergy: 0.5
time: 0	 sender: 82	 residualEnergy: 0.5
time: 0	 sender: 78	 residualEnergy: 0.5
time: 0	 sender: 74	 residualEnergy: 0.5
time: 0	 sender: 70	 residualEnergy: 0.5
time: 0	 sender: 66	 residualEnergy: 0.5
time: 0	 sender: 62	 residualEnergy: 0.5
time: 0	 sender: 58	 residualEnergy: 0.5
time: 0	 sender: 54	 residualEnergy: 0.5
time: 0	 sender: 50	 residualEnergy: 0.5
time: 0	 sender: 46	 residualEnergy: 0.5
time: 0	 sender: 42	 residualEnergy: 0.5
time: 0	 sender: 38	 residualEnergy: 0.5
time: 0	 sender: 34	 residualEnergy: 0.5
time: 0	 sender: 30	 residualEnergy: 0.5
time: 0	 sender: 26	 residualEnergy: 0.5
time: 0	 sender: 22	 residualEnergy: 0.5
time: 0	 sender: 18	 residualEnergy: 0.5
time: 0	 sender: 14	 residualEnergy: 0.5
time: 0	 sender: 10	 residualEnergy: 0.5
time: 0	 sender: 6	 residualEnergy: 0.5
time: 0	 sender: 2	 residualEnergy: 0.5
time: 0	 sender: 99	 residualEnergy: 0.5
time: 0	 sender: 95	 residualEnergy: 0.5
time: 0	 sender: 91	 residualEnergy: 0.5
time: 0	 sender: 87	 residualEnergy: 0.5
time: 0	 sender: 83	 residualEnergy: 0.5
time: 0	 sender: 79	 residualEnergy: 0.5
time: 0	 sender: 75	 residualEnergy: 0.5
time: 0	 sender: 71	 residualEnergy: 0.5
time: 0	 sender: 67	 residualEnergy: 0.5
time: 0	 sender: 63	 residualEnergy: 0.5
time: 0	 sender: 59	 residualEnergy: 0.5
time: 0	 sender: 55	 residualEnergy: 0.5
time: 0	 sender: 51	 residualEnergy: 0.5
time: 0	 sender: 47	 residualEnergy: 0.5
time: 0	 sender: 43	 residualEnergy: 0.5
time: 0	 sender: 39	 residualEnergy: 0.5
time: 0	 sender: 35	 residualEnergy: 0.5
time: 0	 sender: 31	 residualEnergy: 0.5
time: 0	 sender: 27	 residualEnergy: 0.5
time: 0	 sender: 23	 residualEnergy: 0.5
time: 0	 sender: 19	 residualEnergy: 0.5
time: 0	 sender: 15	 residualEnergy: 0.5
time: 0	 sender: 11	 residualEnergy: 0.5
time: 0	 sender: 7	 residualEnergy: 0.5
time: 0	 sender: 3	 residualEnergy: 0.5
time: 0	 sender: 100	 residualEnergy: 0.5
time: 0	 sender: 96	 residualEnergy: 0.5
time: 0	 sender: 92	 residualEnergy: 0.5
time: 0	 sender: 88	 residualEnergy: 0.5
time: 0	 sender: 84	 residualEnergy: 0.5
time: 0	 sender: 80	 residualEnergy: 0.5
time: 0	 sender: 76	 residualEnergy: 0.5
time: 0	 sender: 72	 residualEnergy: 0.5
time: 0	 sender: 68	 residualEnergy: 0.5
time: 0	 sender: 64	 residualEnergy: 0.5
time: 0	 sender: 60	 residualEnergy: 0.5
time: 0	 sender: 56	 residualEnergy: 0.5
time: 0	 sender: 52	 residualEnergy: 0.5
time: 0	 sender: 48	 residualEnergy: 0.5
time: 0	 sender: 44	 residualEnergy: 0.5
time: 0	 sender: 40	 residualEnergy: 0.5
time: 0	 sender: 36	 residualEnergy: 0.5
time: 0	 sender: 32	 residualEnergy: 0.5
time: 0	 sender: 28	 residualEnergy: 0.5
time: 0	 sender: 24	 residualEnergy: 0.5
time: 0	 sender: 20	 residualEnergy: 0.5
time: 0	 sender: 16	 residualEnergy: 0.5
time: 0	 sender: 12	 residualEnergy: 0.5
time: 0	 sender: 8	 residualEnergy: 0.5
time: 0	 sender: 4	 residualEnergy: 0.5
time: 0	 sender: 2	 residualEnergy: 0.499968
time: 0	 sender: 3	 residualEnergy: 0.37419961106744226
time: 0	 sender: 4	 residualEnergy: 0.499968
Node: 5 is dead.
time: 0	 sender: 6	 residualEnergy: 0.4149500595111583
time: 0	 sender: 7	 residualEnergy: 0.4413493528722157
time: 0	 sender: 8	 residualEnergy: 0.499968
time: 0	 sender: 9	 residualEnergy: 0.3313674752370917
time: 0	 sender: 10	 residualEnergy: 0.4146599645979953
time: 0	 sender: 11	 residualEnergy: 0.499968
time: 0	 sender: 12	 residualEnergy: 0.3632138632478632
time: 0	 sender: 13	 residualEnergy: 0.27537307467714767
time: 0	 sender: 14	 residualEnergy: 0.1539452387543252
time: 0	 sender: 15	 residualEnergy: 0.499968
time: 0	 sender: 16	 residualEnergy: 0.43505727789046655
time: 0	 sender: 17	 residualEnergy: 0.499968
time: 0	 sender: 18	 residualEnergy: 0.3673400053050398
time: 0	 sender: 19	 residualEnergy: 0.396939599484868
time: 0	 sender: 20	 residualEnergy: 0.39314265910001334
time: 0	 sender: 21	 residualEnergy: 0.499968
time: 0	 sender: 22	 residualEnergy: 0.36548961741469155
time: 0	 sender: 23	 residualEnergy: 0.4969379450710836
time: 0	 sender: 24	 residualEnergy: 0.17006909278350513
time: 0	 sender: 25	 residualEnergy: 0.499968
time: 0	 sender: 26	 residualEnergy: 0.499968
Node: 27 is dead.
time: 0	 sender: 28	 residualEnergy: 0.499968
time: 0	 sender: 29	 residualEnergy: 0.499968
time: 0	 sender: 30	 residualEnergy: 0.13045098845265585
time: 0	 sender: 31	 residualEnergy: 0.40615736960600374
time: 0	 sender: 32	 residualEnergy: 0.36557997614648075
time: 0	 sender: 33	 residualEnergy: 0.499968
time: 0	 sender: 34	 residualEnergy: 0.499968
time: 0	 sender: 35	 residualEnergy: 0.07078145064377678
time: 0	 sender: 36	 residualEnergy: 0.499968
time: 0	 sender: 37	 residualEnergy: 0.3993876746291174
time: 0	 sender: 38	 residualEnergy: 0.499968
time: 0	 sender: 39	 residualEnergy: 0.3106168875739645
time: 0	 sender: 40	 residualEnergy: 0.499968
time: 0	 sender: 41	 residualEnergy: 0.3889165830094392
time: 0	 sender: 42	 residualEnergy: 0.40337097464380584
time: 0	 sender: 43	 residualEnergy: 0.3854184627720504
time: 0	 sender: 44	 residualEnergy: 0.3513775898959881
time: 0	 sender: 45	 residualEnergy: 0.499968
time: 0	 sender: 46	 residualEnergy: 0.499968
time: 0	 sender: 47	 residualEnergy: 0.499968
Node: 48 is dead.
time: 0	 sender: 49	 residualEnergy: 0.499968
time: 0	 sender: 50	 residualEnergy: 0.499968
time: 0	 sender: 51	 residualEnergy: 0.499968
time: 0	 sender: 52	 residualEnergy: 0.499968
Node: 53 is dead.
time: 0	 sender: 54	 residualEnergy: 0.499968
time: 0	 sender: 55	 residualEnergy: 0.43720121104660287
time: 0	 sender: 56	 residualEnergy: 0.30398363841254283
time: 0	 sender: 57	 residualEnergy: 0.499968
time: 0	 sender: 58	 residualEnergy: 0.499968
time: 0	 sender: 59	 residualEnergy: 0.499968
time: 0	 sender: 60	 residualEnergy: 0.499968
time: 0	 sender: 61	 residualEnergy: 0.499968
time: 0	 sender: 62	 residualEnergy: 0.499968
time: 0	 sender: 63	 residualEnergy: 0.499968
time: 0	 sender: 64	 residualEnergy: 0.39450857843395726
time: 0	 sender: 65	 residualEnergy: 0.499968
Node: 66 is dead.
time: 0	 sender: 67	 residualEnergy: 0.499968
time: 0	 sender: 68	 residualEnergy: 0.499968
time: 0	 sender: 69	 residualEnergy: 0.499968
time: 0	 sender: 70	 residualEnergy: 0.499968
time: 0	 sender: 71	 residualEnergy: 0.499968
time: 0	 sender: 72	 residualEnergy: 0.499968
time: 0	 sender: 73	 residualEnergy: 0.499968
time: 0	 sender: 74	 residualEnergy: 0.499968
Node: 75 is dead.
time: 0	 sender: 76	 residualEnergy: 0.18009394882047175
time: 0	 sender: 77	 residualEnergy: 0.0012128827930175112
time: 0	 sender: 78	 residualEnergy: 0.499968
time: 0	 sender: 79	 residualEnergy: 0.05052779775280902
time: 0	 sender: 80	 residualEnergy: 0.14041543820224717
time: 0	 sender: 81	 residualEnergy: 0.2330323997330664
time: 0	 sender: 82	 residualEnergy: 0.3875116845656452
time: 0	 sender: 83	 residualEnergy: 0.3907956943231441
time: 0	 sender: 84	 residualEnergy: 0.499968
Node: 85 is dead.
time: 0	 sender: 86	 residualEnergy: 0.499968
time: 0	 sender: 87	 residualEnergy: 0.499968
time: 0	 sender: 88	 residualEnergy: 0.499968
time: 0	 sender: 89	 residualEnergy: 0.499968
time: 0	 sender: 90	 residualEnergy: 0.4180826837256909
time: 0	 sender: 91	 residualEnergy: 0.499968
time: 0	 sender: 92	 residualEnergy: 0.499968
time: 0	 sender: 93	 residualEnergy: 0.4257338389162104
time: 0	 sender: 94	 residualEnergy: 0.3046535
time: 0	 sender: 95	 residualEnergy: 0.499968
time: 0	 sender: 96	 residualEnergy: 0.499968
time: 0	 sender: 97	 residualEnergy: 0.499968
time: 0	 sender: 98	 residualEnergy: 0.499968
time: 0	 sender: 99	 residualEnergy: 0.44051296789536265
time: 0	 sender: 100	 residualEnergy: 0.499968
time: 0	 sensorID: 4	 sendTo: 4
time: 0	 sensorID: 12	 sendTo: 12
time: 0	 sensorID: 18	 sendTo: 18
time: 0	 sensorID: 24	 sendTo: 24
time: 0	 sensorID: 28	 sendTo: 28
time: 0	 sensorID: 30	 sendTo: 30
time: 0	 sensorID: 37	 sendTo: 37
time: 0	 sensorID: 41	 sendTo: 41
time: 0	 sensorID: 52	 sendTo: 52
time: 0	 sensorID: 56	 sendTo: 56
time: 0	 sensorID: 70	 sendTo: 70
time: 0	 sensorID: 72	 sendTo: 72
time: 0	 sensorID: 74	 sendTo: 74
time: 0	 sensorID: 78	 sendTo: 78
time: 0	 sensorID: 79	 sendTo: 79
time: 0	 sensorID: 81	 sendTo: 81
time: 0	 sensorID: 86	 sendTo: 86
time: 0	 sensorID: 88	 sendTo: 88
time: 0	 sensorID: 89	 sendTo: 89
time: 0	 sensorID: 92	 sendTo: 92
time: 0	 sensorID: 93	 sendTo: 93
time: 0	 sensorID: 94	 sendTo: 94
time: 0	 sensorID: 95	 sendTo: 95
time: 0	 sensorID: 96	 sendTo: 96
time: 0	 sensorID: 98	 sendTo: 98
